Date,Year,Month,MonthName,Quarter,StoreID,StoreName,Region,County,StoreType,Category,DonationsLbs,Revenue,UnitsSold,COGS,GrossProfit,GrossMarginPct,RevenuePerLb
2023-04-01,2023,4,Apr,Q2,S10,Venice,Manasota,Sarasota,Full,Housewares,252,290.11,63,56.23,233.88000000000002,0.8062,1.151
2023-04-01,2023,4,Apr,Q2,S10,Venice,Manasota,Sarasota,Full,Shoes,256,217.68,22,52.34,165.34,0.7596,0.85
2023-04-01,2023,4,Apr,Q2,S10,Venice,Manasota,Sarasota,Full,Accessories,92,210.82,22,54.65,156.17,0.7408,2.292
2023-04-01,2023,4,Apr,Q2,S10,Venice,Manasota,Sarasota,Full,Sports & Leisure,48,66.71,8,17.13,49.58,0.7432,1.39
2023-05-01,2023,5,May,Q2,S10,Venice,Manasota,Sarasota,Full,Clothing,584,612.07,51,122.26,489.81000000000006,0.8003,1.048
2023-05-01,2023,5,May,Q2,S10,Venice,Manasota,Sarasota,Full,Furniture,300,370.12,6,94.78,275.34000000000003,0.7439,1.234
2023-05-01,2023,5,May,Q2,S10,Venice,Manasota,Sarasota,Full,Electronics,270,258.82,6,51.13,207.69,0.8024,0.959
2023-05-01,2023,5,May,Q2,S10,Venice,Manasota,Sarasota,Full,Books & Media,158,268.44,33,75.03,193.41,0.7205,1.699
2023-05-01,2023,5,May,Q2,S10,Venice,Manasota,Sarasota,Full,Housewares,227,397.05,58,99.09,297.96000000000004,0.7504,1.749
2023-05-01,2023,5,May,Q2,S10,Venice,Manasota,Sarasota,Full,Shoes,268,261.5,61,52.59,208.91,0.7989,0.976
2023-05-01,2023,5,May,Q2,S10,Venice,Manasota,Sarasota,Full,Accessories,131,162.22,28,37.54,124.68,0.7686,1.238
2023-05-01,2023,5,May,Q2,S10,Venice,Manasota,Sarasota,Full,Sports & Leisure,91,130.24,18,35.56,94.68,0.727,1.431
2023-06-01,2023,6,Jun,Q2,S10,Venice,Manasota,Sarasota,Full,Clothing,620,722.48,78,170.5,551.98,0.764,1.165
2023-06-01,2023,6,Jun,Q2,S10,Venice,Manasota,Sarasota,Full,Furniture,346,453.48,5,105.82,347.66,0.7666,1.311
2023-06-01,2023,6,Jun,Q2,S10,Venice,Manasota,Sarasota,Full,Electronics,232,307.36,4,84.74,222.62,0.7243,1.325
2023-06-01,2023,6,Jun,Q2,S10,Venice,Manasota,Sarasota,Full,Books & Media,131,333.55,50,71.81,261.74,0.7847,2.546
2023-06-01,2023,6,Jun,Q2,S10,Venice,Manasota,Sarasota,Full,Housewares,328,405.18,78,92.95,312.23,0.7706,1.235
2023-06-01,2023,6,Jun,Q2,S10,Venice,Manasota,Sarasota,Full,Shoes,315,143.27,14,35.26,108.01000000000002,0.7539,0.455
2023-06-01,2023,6,Jun,Q2,S10,Venice,Manasota,Sarasota,Full,Accessories,181,107.84,10,28.67,79.17,0.7341,0.596
2023-06-01,2023,6,Jun,Q2,S10,Venice,Manasota,Sarasota,Full,Sports & Leisure,126,40.59,9,8.96,31.630000000000003,0.7793,0.322
2023-07-01,2023,7,Jul,Q3,S10,Venice,Manasota,Sarasota,Full,Clothing,673,631.08,81,154.36,476.72,0.7554,0.938
2023-07-01,2023,7,Jul,Q3,S10,Venice,Manasota,Sarasota,Full,Furniture,317,336.96,4,76.87,260.09,0.7719,1.063
2023-07-01,2023,7,Jul,Q3,S10,Venice,Manasota,Sarasota,Full,Electronics,174,301.25,10,79.8,221.45,0.7351,1.731
2023-07-01,2023,7,Jul,Q3,S10,Venice,Manasota,Sarasota,Full,Books & Media,113,167.4,14,33.05,134.35000000000002,0.8026,1.481
2023-07-01,2023,7,Jul,Q3,S10,Venice,Manasota,Sarasota,Full,Housewares,223,321.52,60,77.14,244.38,0.7601,1.442
2023-07-01,2023,7,Jul,Q3,S10,Venice,Manasota,Sarasota,Full,Shoes,202,183.7,19,43.26,140.44,0.7645,0.909
2023-07-01,2023,7,Jul,Q3,S10,Venice,Manasota,Sarasota,Full,Accessories,67,218.52,19,40.53,177.99,0.8145,3.261
2023-07-01,2023,7,Jul,Q3,S10,Venice,Manasota,Sarasota,Full,Sports & Leisure,88,104.65,20,21.93,82.72,0.7904,1.189
2023-08-01,2023,8,Aug,Q3,S10,Venice,Manasota,Sarasota,Full,Clothing,636,745.14,171,187.61,557.53,0.7482,1.172
2023-08-01,2023,8,Aug,Q3,S10,Venice,Manasota,Sarasota,Full,Furniture,296,329.39,11,77.68,251.70999999999998,0.7642,1.113
2023-08-01,2023,8,Aug,Q3,S10,Venice,Manasota,Sarasota,Full,Electronics,282,263.82,14,51.93,211.89,0.8032,0.936
2023-08-01,2023,8,Aug,Q3,S10,Venice,Manasota,Sarasota,Full,Books & Media,185,147.93,34,35.6,112.33000000000001,0.7593,0.8
2023-08-01,2023,8,Aug,Q3,S10,Venice,Manasota,Sarasota,Full,Housewares,211,278.37,25,66.95,211.42000000000002,0.7595,1.319
2023-08-01,2023,8,Aug,Q3,S10,Venice,Manasota,Sarasota,Full,Shoes,163,230.26,31,64.46,165.8,0.7201,1.413
2023-08-01,2023,8,Aug,Q3,S10,Venice,Manasota,Sarasota,Full,Accessories,130,144.6,41,30.42,114.17999999999999,0.7896,1.112
2023-08-01,2023,8,Aug,Q3,S10,Venice,Manasota,Sarasota,Full,Sports & Leisure,160,64.74,5,16.5,48.239999999999995,0.7451,0.405
2023-09-01,2023,9,Sep,Q3,S10,Venice,Manasota,Sarasota,Full,Clothing,507,724.0,128,154.28,569.72,0.7869,1.428
2023-09-01,2023,9,Sep,Q3,S10,Venice,Manasota,Sarasota,Full,Furniture,165,332.09,6,82.12,249.96999999999997,0.7527,2.013
2023-09-01,2023,9,Sep,Q3,S10,Venice,Manasota,Sarasota,Full,Electronics,195,213.55,5,54.28,159.27,0.7458,1.095
2023-09-01,2023,9,Sep,Q3,S10,Venice,Manasota,Sarasota,Full,Books & Media,102,216.22,25,51.26,164.96,0.7629,2.12
2023-09-01,2023,9,Sep,Q3,S10,Venice,Manasota,Sarasota,Full,Housewares,240,468.67,56,117.89,350.78000000000003,0.7485,1.953
2023-09-01,2023,9,Sep,Q3,S10,Venice,Manasota,Sarasota,Full,Shoes,162,218.2,53,60.57,157.63,0.7224,1.347
2023-09-01,2023,9,Sep,Q3,S10,Venice,Manasota,Sarasota,Full,Accessories,126,114.49,22,26.16,88.33,0.7715,0.909
2023-09-01,2023,9,Sep,Q3,S10,Venice,Manasota,Sarasota,Full,Sports & Leisure,80,115.85,17,27.84,88.00999999999999,0.7597,1.448
2023-10-01,2023,10,Oct,Q4,S10,Venice,Manasota,Sarasota,Full,Clothing,442,597.78,99,109.6,488.17999999999995,0.8167,1.352
2023-10-01,2023,10,Oct,Q4,S10,Venice,Manasota,Sarasota,Full,Furniture,181,270.51,5,70.84,199.67,0.7381,1.495
2023-10-01,2023,10,Oct,Q4,S10,Venice,Manasota,Sarasota,Full,Electronics,202,251.52,7,54.67,196.85000000000002,0.7826,1.245
2023-10-01,2023,10,Oct,Q4,S10,Venice,Manasota,Sarasota,Full,Books & Media,154,79.42,10,21.17,58.25,0.7334,0.516
2023-10-01,2023,10,Oct,Q4,S10,Venice,Manasota,Sarasota,Full,Housewares,292,290.37,29,78.0,212.37,0.7314,0.994
2023-10-01,2023,10,Oct,Q4,S10,Venice,Manasota,Sarasota,Full,Shoes,164,232.15,29,42.11,190.04000000000002,0.8186,1.416
2023-10-01,2023,10,Oct,Q4,S10,Venice,Manasota,Sarasota,Full,Accessories,106,109.62,19,21.67,87.95,0.8023,1.034
2023-10-01,2023,10,Oct,Q4,S10,Venice,Manasota,Sarasota,Full,Sports & Leisure,41,99.21,8,26.72,72.49,0.7307,2.42
2023-11-01,2023,11,Nov,Q4,S10,Venice,Manasota,Sarasota,Full,Clothing,501,603.41,93,162.54,440.87,0.7306,1.204
2023-11-01,2023,11,Nov,Q4,S10,Venice,Manasota,Sarasota,Full,Furniture,208,272.01,3,52.79,219.22,0.8059,1.308
2023-11-01,2023,11,Nov,Q4,S10,Venice,Manasota,Sarasota,Full,Electronics,257,228.68,3,46.47,182.21,0.7968,0.89
2023-11-01,2023,11,Nov,Q4,S10,Venice,Manasota,Sarasota,Full,Books & Media,123,215.33,19,47.58,167.75,0.779,1.751
2023-11-01,2023,11,Nov,Q4,S10,Venice,Manasota,Sarasota,Full,Housewares,120,184.79,18,43.0,141.79,0.7673,1.54
2023-11-01,2023,11,Nov,Q4,S10,Venice,Manasota,Sarasota,Full,Shoes,105,203.09,42,49.83,153.26,0.7546,1.934
2023-11-01,2023,11,Nov,Q4,S10,Venice,Manasota,Sarasota,Full,Accessories,115,230.23,20,63.0,167.23,0.7264,2.002
2023-11-01,2023,11,Nov,Q4,S10,Venice,Manasota,Sarasota,Full,Sports & Leisure,9,134.99,11,28.0,106.99000000000001,0.7926,14.999
2023-12-01,2023,12,Dec,Q4,S10,Venice,Manasota,Sarasota,Full,Clothing,453,503.93,42,120.36,383.57,0.7612,1.112
2023-12-01,2023,12,Dec,Q4,S10,Venice,Manasota,Sarasota,Full,Furniture,238,399.39,19,96.35,303.03999999999996,0.7588,1.678
2023-12-01,2023,12,Dec,Q4,S10,Venice,Manasota,Sarasota,Full,Electronics,251,192.41,5,38.89,153.51999999999998,0.7979,0.767
2023-12-01,2023,12,Dec,Q4,S10,Venice,Manasota,Sarasota,Full,Books & Media,169,112.02,10,24.45,87.57,0.7817,0.663
2023-12-01,2023,12,Dec,Q4,S10,Venice,Manasota,Sarasota,Full,Housewares,186,301.49,61,83.58,217.91000000000003,0.7228,1.621
2023-12-01,2023,12,Dec,Q4,S10,Venice,Manasota,Sarasota,Full,Shoes,120,225.02,39,52.02,173.0,0.7688,1.875
2023-12-01,2023,12,Dec,Q4,S10,Venice,Manasota,Sarasota,Full,Accessories,91,77.18,20,19.33,57.85000000000001,0.7495,0.848
2023-12-01,2023,12,Dec,Q4,S10,Venice,Manasota,Sarasota,Full,Sports & Leisure,73,20.77,4,5.31,15.46,0.7443,0.285
2024-01-01,2024,1,Jan,Q1,S10,Venice,Manasota,Sarasota,Full,Clothing,516,495.16,51,92.74,402.42,0.8127,0.96
2024-01-01,2024,1,Jan,Q1,S10,Venice,Manasota,Sarasota,Full,Furniture,297,290.84,4,72.18,218.65999999999997,0.7518,0.979
2024-01-01,2024,1,Jan,Q1,S10,Venice,Manasota,Sarasota,Full,Electronics,224,160.92,3,29.6,131.32,0.8161,0.718
2024-01-01,2024,1,Jan,Q1,S10,Venice,Manasota,Sarasota,Full,Books & Media,146,86.5,10,20.36,66.14,0.7646,0.592
2024-01-01,2024,1,Jan,Q1,S10,Venice,Manasota,Sarasota,Full,Housewares,264,236.33,34,57.31,179.02,0.7575,0.895
2024-01-01,2024,1,Jan,Q1,S10,Venice,Manasota,Sarasota,Full,Shoes,170,283.51,26,62.13,221.38,0.7809,1.668
2024-01-01,2024,1,Jan,Q1,S10,Venice,Manasota,Sarasota,Full,Accessories,84,80.99,20,21.02,59.97,0.7405,0.964
2024-01-01,2024,1,Jan,Q1,S10,Venice,Manasota,Sarasota,Full,Sports & Leisure,37,28.7,2,7.56,21.14,0.7366,0.776
2024-02-01,2024,2,Feb,Q1,S10,Venice,Manasota,Sarasota,Full,Clothing,511,738.66,108,200.58,538.0799999999999,0.7285,1.446
2024-02-01,2024,2,Feb,Q1,S10,Venice,Manasota,Sarasota,Full,Furniture,193,221.61,4,50.03,171.58,0.7742,1.148
2024-02-01,2024,2,Feb,Q1,S10,Venice,Manasota,Sarasota,Full,Electronics,214,169.33,4,33.6,135.73000000000002,0.8016,0.791
2024-02-01,2024,2,Feb,Q1,S10,Venice,Manasota,Sarasota,Full,Books & Media,125,237.18,26,59.95,177.23000000000002,0.7472,1.897
2024-02-01,2024,2,Feb,Q1,S10,Venice,Manasota,Sarasota,Full,Housewares,154,247.87,37,60.48,187.39000000000001,0.756,1.61
2024-02-01,2024,2,Feb,Q1,S10,Venice,Manasota,Sarasota,Full,Shoes,169,186.55,21,39.2,147.35000000000002,0.7899,1.104
2024-02-01,2024,2,Feb,Q1,S10,Venice,Manasota,Sarasota,Full,Accessories,114,149.88,13,37.73,112.15,0.7483,1.315
2024-02-01,2024,2,Feb,Q1,S10,Venice,Manasota,Sarasota,Full,Sports & Leisure,46,40.03,5,7.89,32.14,0.8029,0.87
2024-03-01,2024,3,Mar,Q1,S10,Venice,Manasota,Sarasota,Full,Clothing,540,594.83,113,153.97,440.86,0.7412,1.102
2024-03-01,2024,3,Mar,Q1,S10,Venice,Manasota,Sarasota,Full,Furniture,292,287.25,3,61.22,226.03,0.7869,0.984
2024-03-01,2024,3,Mar,Q1,S10,Venice,Manasota,Sarasota,Full,Electronics,265,250.6,3,60.71,189.89,0.7577,0.946
2024-03-01,2024,3,Mar,Q1,S10,Venice,Manasota,Sarasota,Full,Books & Media,119,171.93,18,43.41,128.52,0.7475,1.445
2024-03-01,2024,3,Mar,Q1,S10,Venice,Manasota,Sarasota,Full,Housewares,342,346.84,33,69.15,277.68999999999994,0.8006,1.014
2024-03-01,2024,3,Mar,Q1,S10,Venice,Manasota,Sarasota,Full,Shoes,109,215.54,19,49.01,166.53,0.7726,1.977
2024-03-01,2024,3,Mar,Q1,S10,Venice,Manasota,Sarasota,Full,Accessories,192,182.93,28,48.14,134.79000000000002,0.7368,0.953
2024-03-01,2024,3,Mar,Q1,S10,Venice,Manasota,Sarasota,Full,Sports & Leisure,19,96.8,12,20.5,76.3,0.7882,5.095
2024-04-01,2024,4,Apr,Q2,S10,Venice,Manasota,Sarasota,Full,Clothing,649,659.51,183,157.48,502.03,0.7612,1.016
2024-04-01,2024,4,Apr,Q2,S10,Venice,Manasota,Sarasota,Full,Furniture,357,417.07,6,114.37,302.7,0.7258,1.168
2024-04-01,2024,4,Apr,Q2,S10,Venice,Manasota,Sarasota,Full,Electronics,247,257.21,5,54.28,202.92999999999998,0.789,1.041
2024-04-01,2024,4,Apr,Q2,S10,Venice,Manasota,Sarasota,Full,Books & Media,120,64.89,5,12.26,52.63,0.8111,0.541
2024-04-01,2024,4,Apr,Q2,S10,Venice,Manasota,Sarasota,Full,Housewares,383,323.9,30,69.98,253.91999999999996,0.7839,0.846
2024-04-01,2024,4,Apr,Q2,S10,Venice,Manasota,Sarasota,Full,Shoes,137,152.76,13,40.16,112.6,0.7371,1.115
2024-04-01,2024,4,Apr,Q2,S10,Venice,Manasota,Sarasota,Full,Accessories,138,95.6,22,23.13,72.47,0.7581,0.693
2024-04-01,2024,4,Apr,Q2,S10,Venice,Manasota,Sarasota,Full,Sports & Leisure,74,87.91,14,21.78,66.13,0.7522,1.188
2024-05-01,2024,5,May,Q2,S10,Venice,Manasota,Sarasota,Full,Clothing,640,722.88,67,195.99,526.89,0.7289,1.13
2024-05-01,2024,5,May,Q2,S10,Venice,Manasota,Sarasota,Full,Furniture,363,328.49,4,66.87,261.62,0.7964,0.905
2024-05-01,2024,5,May,Q2,S10,Venice,Manasota,Sarasota,Full,Electronics,267,299.53,5,68.23,231.29999999999995,0.7722,1.122
2024-05-01,2024,5,May,Q2,S10,Venice,Manasota,Sarasota,Full,Books & Media,139,222.91,27,45.77,177.14,0.7947,1.604
2024-05-01,2024,5,May,Q2,S10,Venice,Manasota,Sarasota,Full,Housewares,287,278.12,50,63.73,214.39000000000001,0.7709,0.969
2024-05-01,2024,5,May,Q2,S10,Venice,Manasota,Sarasota,Full,Shoes,244,358.78,84,89.48,269.29999999999995,0.7506,1.47
2024-05-01,2024,5,May,Q2,S10,Venice,Manasota,Sarasota,Full,Accessories,126,209.1,29,44.97,164.13,0.7849,1.66
2024-05-01,2024,5,May,Q2,S10,Venice,Manasota,Sarasota,Full,Sports & Leisure,95,41.19,8,10.32,30.869999999999997,0.7495,0.434
2024-06-01,2024,6,Jun,Q2,S10,Venice,Manasota,Sarasota,Full,Clothing,650,629.68,55,146.15,483.53,0.7679,0.969
2024-06-01,2024,6,Jun,Q2,S10,Venice,Manasota,Sarasota,Full,Furniture,405,416.85,16,109.26,307.59000000000003,0.7379,1.029
2024-06-01,2024,6,Jun,Q2,S10,Venice,Manasota,Sarasota,Full,Electronics,236,281.35,4,75.41,205.94000000000003,0.732,1.192
2024-06-01,2024,6,Jun,Q2,S10,Venice,Manasota,Sarasota,Full,Books & Media,160,279.35,32,67.22,212.13000000000002,0.7594,1.746
2024-06-01,2024,6,Jun,Q2,S10,Venice,Manasota,Sarasota,Full,Housewares,313,396.94,53,111.04,285.9,0.7203,1.268
2024-06-01,2024,6,Jun,Q2,S10,Venice,Manasota,Sarasota,Full,Shoes,226,169.66,16,43.72,125.94,0.7423,0.751
2024-06-01,2024,6,Jun,Q2,S10,Venice,Manasota,Sarasota,Full,Accessories,116,234.2,21,63.08,171.12,0.7307,2.019
2024-06-01,2024,6,Jun,Q2,S10,Venice,Manasota,Sarasota,Full,Sports & Leisure,94,154.77,17,36.3,118.47000000000001,0.7655,1.646
2024-07-01,2024,7,Jul,Q3,S10,Venice,Manasota,Sarasota,Full,Clothing,663,785.86,87,180.96,604.9,0.7697,1.185
2024-07-01,2024,7,Jul,Q3,S10,Venice,Manasota,Sarasota,Full,Furniture,309,320.49,11,63.96,256.53000000000003,0.8004,1.037
2024-07-01,2024,7,Jul,Q3,S10,Venice,Manasota,Sarasota,Full,Electronics,246,275.09,4,66.3,208.78999999999996,0.759,1.118
2024-07-01,2024,7,Jul,Q3,S10,Venice,Manasota,Sarasota,Full,Books & Media,201,224.34,40,46.86,177.48000000000002,0.7911,1.116
2024-07-01,2024,7,Jul,Q3,S10,Venice,Manasota,Sarasota,Full,Housewares,330,422.26,100,93.67,328.59,0.7782,1.28
2024-07-01,2024,7,Jul,Q3,S10,Venice,Manasota,Sarasota,Full,Shoes,212,168.43,19,35.83,132.60000000000002,0.7873,0.794
2024-07-01,2024,7,Jul,Q3,S10,Venice,Manasota,Sarasota,Full,Accessories,135,234.93,22,44.72,190.21,0.8096,1.74
2024-07-01,2024,7,Jul,Q3,S10,Venice,Manasota,Sarasota,Full,Sports & Leisure,71,234.92,20,50.82,184.1,0.7837,3.309
2024-08-01,2024,8,Aug,Q3,S10,Venice,Manasota,Sarasota,Full,Clothing,507,683.77,106,170.51,513.26,0.7506,1.349
2024-08-01,2024,8,Aug,Q3,S10,Venice,Manasota,Sarasota,Full,Furniture,352,307.96,6,76.28,231.67999999999998,0.7523,0.875
2024-08-01,2024,8,Aug,Q3,S10,Venice,Manasota,Sarasota,Full,Electronics,187,264.7,6,48.18,216.51999999999998,0.818,1.416
2024-08-01,2024,8,Aug,Q3,S10,Venice,Manasota,Sarasota,Full,Books & Media,304,229.28,19,62.17,167.11,0.7288,0.754
2024-08-01,2024,8,Aug,Q3,S10,Venice,Manasota,Sarasota,Full,Housewares,251,197.58,30,51.34,146.24,0.7402,0.787
2024-08-01,2024,8,Aug,Q3,S10,Venice,Manasota,Sarasota,Full,Shoes,255,249.61,24,48.23,201.38000000000002,0.8068,0.979
2024-08-01,2024,8,Aug,Q3,S10,Venice,Manasota,Sarasota,Full,Accessories,77,137.1,34,31.36,105.74,0.7713,1.781
2024-08-01,2024,8,Aug,Q3,S10,Venice,Manasota,Sarasota,Full,Sports & Leisure,118,27.73,2,5.67,22.060000000000002,0.7955,0.235
2024-09-01,2024,9,Sep,Q3,S10,Venice,Manasota,Sarasota,Full,Clothing,597,645.49,103,132.1,513.39,0.7953,1.081
2024-09-01,2024,9,Sep,Q3,S10,Venice,Manasota,Sarasota,Full,Furniture,274,279.67,4,55.0,224.67000000000002,0.8033,1.021
2024-09-01,2024,9,Sep,Q3,S10,Venice,Manasota,Sarasota,Full,Electronics,170,308.61,15,56.7,251.91000000000003,0.8163,1.815
2024-09-01,2024,9,Sep,Q3,S10,Venice,Manasota,Sarasota,Full,Books & Media,123,230.22,22,51.38,178.84,0.7768,1.872
2024-09-01,2024,9,Sep,Q3,S10,Venice,Manasota,Sarasota,Full,Housewares,349,311.46,53,59.85,251.60999999999999,0.8078,0.892
2024-09-01,2024,9,Sep,Q3,S10,Venice,Manasota,Sarasota,Full,Shoes,171,106.97,11,24.54,82.43,0.7706,0.626
2024-09-01,2024,9,Sep,Q3,S10,Venice,Manasota,Sarasota,Full,Accessories,204,174.96,18,40.84,134.12,0.7666,0.858
2024-09-01,2024,9,Sep,Q3,S10,Venice,Manasota,Sarasota,Full,Sports & Leisure,71,152.24,21,39.04,113.20000000000002,0.7436,2.144
2024-10-01,2024,10,Oct,Q4,S10,Venice,Manasota,Sarasota,Full,Clothing,553,583.61,81,124.35,459.26,0.7869,1.055
2024-10-01,2024,10,Oct,Q4,S10,Venice,Manasota,Sarasota,Full,Furniture,238,447.19,17,107.88,339.31,0.7588,1.879
2024-10-01,2024,10,Oct,Q4,S10,Venice,Manasota,Sarasota,Full,Electronics,230,265.07,5,72.98,192.08999999999997,0.7247,1.152
2024-10-01,2024,10,Oct,Q4,S10,Venice,Manasota,Sarasota,Full,Books & Media,113,142.95,19,31.48,111.46999999999998,0.7798,1.265
2024-10-01,2024,10,Oct,Q4,S10,Venice,Manasota,Sarasota,Full,Housewares,316,318.98,40,60.76,258.22,0.8095,1.009
2024-10-01,2024,10,Oct,Q4,S10,Venice,Manasota,Sarasota,Full,Shoes,176,200.82,51,50.31,150.51,0.7495,1.141
2024-10-01,2024,10,Oct,Q4,S10,Venice,Manasota,Sarasota,Full,Accessories,158,143.72,16,34.92,108.8,0.757,0.91
2024-10-01,2024,10,Oct,Q4,S10,Venice,Manasota,Sarasota,Full,Sports & Leisure,34,4.83,0,1.3,3.5300000000000002,0.7308,0.142
2024-11-01,2024,11,Nov,Q4,S10,Venice,Manasota,Sarasota,Full,Clothing,503,693.99,58,157.69,536.3,0.7728,1.38
2024-11-01,2024,11,Nov,Q4,S10,Venice,Manasota,Sarasota,Full,Furniture,179,310.84,13,83.79,227.04999999999995,0.7304,1.737
2024-11-01,2024,11,Nov,Q4,S10,Venice,Manasota,Sarasota,Full,Electronics,222,212.57,3,46.96,165.60999999999999,0.7791,0.958
2024-11-01,2024,11,Nov,Q4,S10,Venice,Manasota,Sarasota,Full,Books & Media,155,193.94,23,46.73,147.21,0.759,1.251
2024-11-01,2024,11,Nov,Q4,S10,Venice,Manasota,Sarasota,Full,Housewares,186,244.31,46,60.13,184.18,0.7539,1.313
2024-11-01,2024,11,Nov,Q4,S10,Venice,Manasota,Sarasota,Full,Shoes,119,178.86,19,47.78,131.08,0.7329,1.503
2024-11-01,2024,11,Nov,Q4,S10,Venice,Manasota,Sarasota,Full,Accessories,125,205.34,20,39.84,165.5,0.806,1.643
2024-11-01,2024,11,Nov,Q4,S10,Venice,Manasota,Sarasota,Full,Sports & Leisure,79,0.0,0,0.0,0.0,,0.0
2024-12-01,2024,12,Dec,Q4,S10,Venice,Manasota,Sarasota,Full,Clothing,488,468.27,78,113.08,355.19,0.7585,0.96
2024-12-01,2024,12,Dec,Q4,S10,Venice,Manasota,Sarasota,Full,Furniture,257,319.51,4,74.29,245.21999999999997,0.7675,1.243
2024-12-01,2024,12,Dec,Q4,S10,Venice,Manasota,Sarasota,Full,Electronics,309,286.93,4,57.96,228.97,0.798,0.929
2024-12-01,2024,12,Dec,Q4,S10,Venice,Manasota,Sarasota,Full,Books & Media,151,140.57,19,35.92,104.64999999999999,0.7445,0.931
2024-12-01,2024,12,Dec,Q4,S10,Venice,Manasota,Sarasota,Full,Housewares,256,177.74,16,40.44,137.3,0.7725,0.694
2024-12-01,2024,12,Dec,Q4,S10,Venice,Manasota,Sarasota,Full,Shoes,178,271.94,40,74.36,197.57999999999998,0.7266,1.528
2024-12-01,2024,12,Dec,Q4,S10,Venice,Manasota,Sarasota,Full,Accessories,26,230.17,27,52.26,177.91,0.773,8.853
2024-12-01,2024,12,Dec,Q4,S10,Venice,Manasota,Sarasota,Full,Sports & Leisure,62,130.29,15,25.27,105.02,0.806,2.101
2023-01-01,2023,1,Jan,Q1,S11,North Port,Manasota,Sarasota,Full,Clothing,503,421.32,97,114.13,307.19,0.7291,0.838
2023-01-01,2023,1,Jan,Q1,S11,North Port,Manasota,Sarasota,Full,Furniture,213,219.52,11,56.46,163.06,0.7428,1.031
2023-01-01,2023,1,Jan,Q1,S11,North Port,Manasota,Sarasota,Full,Electronics,140,248.83,6,56.63,192.20000000000002,0.7724,1.777
2023-01-01,2023,1,Jan,Q1,S11,North Port,Manasota,Sarasota,Full,Books & Media,159,95.73,13,20.08,75.65,0.7902,0.602
2023-01-01,2023,1,Jan,Q1,S11,North Port,Manasota,Sarasota,Full,Housewares,252,187.31,45,51.61,135.7,0.7245,0.743
2023-01-01,2023,1,Jan,Q1,S11,North Port,Manasota,Sarasota,Full,Shoes,163,177.83,15,40.51,137.32000000000002,0.7722,1.091
2023-01-01,2023,1,Jan,Q1,S11,North Port,Manasota,Sarasota,Full,Accessories,64,98.71,13,19.4,79.31,0.8035,1.542
2023-01-01,2023,1,Jan,Q1,S11,North Port,Manasota,Sarasota,Full,Sports & Leisure,70,24.28,2,5.68,18.6,0.7661,0.347
2023-02-01,2023,2,Feb,Q1,S11,North Port,Manasota,Sarasota,Full,Clothing,507,514.41,86,140.96,373.44999999999993,0.726,1.015
2023-02-01,2023,2,Feb,Q1,S11,North Port,Manasota,Sarasota,Full,Furniture,215,254.17,13,51.91,202.26,0.7958,1.182
2023-02-01,2023,2,Feb,Q1,S11,North Port,Manasota,Sarasota,Full,Electronics,203,135.91,1,33.89,102.02,0.7506,0.67
2023-02-01,2023,2,Feb,Q1,S11,North Port,Manasota,Sarasota,Full,Books & Media,104,16.99,3,4.14,12.849999999999998,0.7563,0.163
2023-02-01,2023,2,Feb,Q1,S11,North Port,Manasota,Sarasota,Full,Housewares,251,291.4,33,63.06,228.33999999999997,0.7836,1.161
2023-02-01,2023,2,Feb,Q1,S11,North Port,Manasota,Sarasota,Full,Shoes,164,270.08,49,53.89,216.19,0.8005,1.647
2023-02-01,2023,2,Feb,Q1,S11,North Port,Manasota,Sarasota,Full,Accessories,89,166.83,20,37.56,129.27,0.7749,1.874
2023-02-01,2023,2,Feb,Q1,S11,North Port,Manasota,Sarasota,Full,Sports & Leisure,54,73.63,10,17.72,55.91,0.7593,1.364
2023-03-01,2023,3,Mar,Q1,S11,North Port,Manasota,Sarasota,Full,Clothing,505,638.61,70,126.61,512.0,0.8017,1.265
2023-03-01,2023,3,Mar,Q1,S11,North Port,Manasota,Sarasota,Full,Furniture,323,257.74,12,56.91,200.83,0.7792,0.798
2023-03-01,2023,3,Mar,Q1,S11,North Port,Manasota,Sarasota,Full,Electronics,245,213.01,3,50.86,162.14999999999998,0.7612,0.869
2023-03-01,2023,3,Mar,Q1,S11,North Port,Manasota,Sarasota,Full,Books & Media,245,131.06,17,32.74,98.32,0.7502,0.535
2023-03-01,2023,3,Mar,Q1,S11,North Port,Manasota,Sarasota,Full,Housewares,230,242.59,68,50.97,191.62,0.7899,1.055
2023-03-01,2023,3,Mar,Q1,S11,North Port,Manasota,Sarasota,Full,Shoes,157,246.23,21,56.69,189.54,0.7698,1.568
2023-03-01,2023,3,Mar,Q1,S11,North Port,Manasota,Sarasota,Full,Accessories,168,208.96,49,42.21,166.75,0.798,1.244
2023-03-01,2023,3,Mar,Q1,S11,North Port,Manasota,Sarasota,Full,Sports & Leisure,35,151.88,14,32.49,119.38999999999999,0.7861,4.339
2023-04-01,2023,4,Apr,Q2,S11,North Port,Manasota,Sarasota,Full,Clothing,581,678.72,106,149.89,528.83,0.7792,1.168
2023-04-01,2023,4,Apr,Q2,S11,North Port,Manasota,Sarasota,Full,Furniture,281,332.52,8,87.69,244.82999999999998,0.7363,1.183
2023-04-01,2023,4,Apr,Q2,S11,North Port,Manasota,Sarasota,Full,Electronics,225,213.57,4,55.02,158.54999999999998,0.7424,0.949
